,source,published,title,abstract,type,scrapper,label,query_date,query_pattern
1264,Australian Ageing Agenda,"Mon, 25 Oct 2021 07:00:00 GMT",Providers operating $2m in the red - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1265,The Weekly SOURCE,"Thu, 14 Oct 2021 07:00:00 GMT",PwC’s free Workforce Advisory Service for aged care providers up and running - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1266,ABC News,"Wed, 13 Oct 2021 07:00:00 GMT","ACT records 46 new COVID-19 cases, another death at the Calvary Haydon aged care facility - ABC News",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1267,Australian Ageing Agenda,"Fri, 08 Oct 2021 07:00:00 GMT",Goodwin trials GP tele-exams - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1268,NSW Health,"Wed, 13 Oct 2021 07:00:00 GMT",Coronavirus (COVID-19) statistics - News - NSW Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1269,NSW Health,"Sun, 03 Oct 2021 07:00:00 GMT",New public health advice for NSW reopening - News - NSW Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1270,Australian Ageing Agenda,"Thu, 14 Oct 2021 07:00:00 GMT",Humanetix partners with BioScience Managers - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1271,NSW Health,"Tue, 12 Oct 2021 07:00:00 GMT",COVID-19 (Coronavirus) statistics - News - NSW Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1272,Courier Mail,"Fri, 22 Oct 2021 07:00:00 GMT",‘Lying in urine’: Nursing home at centre of neglect claims - Courier Mail,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1273,Otago Daily Times,"Tue, 05 Oct 2021 07:00:00 GMT",Aged care losing nurses to DHB roles - Otago Daily Times,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1274,RACGP,"Tue, 05 Oct 2021 07:00:00 GMT",newsGP - 'Locked into decline': Call for healthcare overhaul - RACGP,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1275,The BMJ,"Thu, 21 Oct 2021 07:00:00 GMT",Effect of dietary sources of calcium and protein on hip fractures and falls in older adults in residential care: cluster randomised controlled trial - The BMJ,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1276,Australian Government Department of Health,"Sat, 16 Oct 2021 07:00:00 GMT",Flights to resume from the South Island of New Zealand; continued pause to green zone flights from the North Island - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1277,Australian Government Department of Health,"Fri, 15 Oct 2021 07:00:00 GMT",AUSVAXSAFETY summary report 2020: 12 month infographic - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1278,Australian Ageing Agenda,"Wed, 13 Oct 2021 07:00:00 GMT",Capecare opens Dunsborough home - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1279,Australian Government Department of Health,"Fri, 08 Oct 2021 07:00:00 GMT","Hotspot declared for the Rural City of Mildura, Victoria - Australian Government Department of Health",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1280,The Weekly SOURCE,"Thu, 21 Oct 2021 07:00:00 GMT",Aged care operators Menarock Life and NZ’s Heritage Lifecare up for sale - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1281,The Weekly SOURCE,"Thu, 07 Oct 2021 07:00:00 GMT","Fed Govt boost for Registered Nurses not for all, says Whiddon CEO Chris Mamarelis - The Weekly SOURCE",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1282,The Weekly SOURCE,"Thu, 21 Oct 2021 07:00:00 GMT",Update: Japara shareholders vote in favour of Calvary takeover - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1283,RNZ,"Thu, 14 Oct 2021 07:00:00 GMT",Auckland aged-care residents struggling with isolation in lockdown - RNZ,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1284,RACGP,"Thu, 21 Oct 2021 07:00:00 GMT",newsGP - Health of the Nation 2021: The current shape of general practice - RACGP,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1285,The Weekly SOURCE,"Thu, 07 Oct 2021 07:00:00 GMT",Aged care at forefront of 20-year redevelopment of Brisbane’s St Vincent’s Private Hospital - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1286,The Conversation,"Sun, 03 Oct 2021 07:00:00 GMT",Health workers are among the COVID vaccine hesitant. Here's how we can support them safely - The Conversation,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1287,Australian Hospital + Healthcare Bulletin,"Wed, 20 Oct 2021 07:00:00 GMT",Shaping better meals for older Australians - Australian Hospital + Healthcare Bulletin,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1288,Healthcare IT News,"Wed, 13 Oct 2021 07:00:00 GMT",Goodwin pilots Tyto Care's tele-examination service for Australian seniors - Healthcare IT News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1289,Geelong Advertiser,"Mon, 04 Oct 2021 07:00:00 GMT","Aged care, abattoir workers tests positive; 27 in Geelong hospital - Geelong Advertiser",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1290,Inside Ageing,"Fri, 08 Oct 2021 07:00:00 GMT",Carnarvon's $19.9 million 'Gnullingoo Mia' residential aged care reaches completion - Inside Ageing,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1291,The Weekly SOURCE,"Thu, 21 Oct 2021 07:00:00 GMT",Aged care and retirement living proposed for University of Tasmania campus site - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1292,ABC News,"Sat, 02 Oct 2021 07:00:00 GMT","Hotel, aged care facilities and church added to Victoria's COVID exposure sites list - ABC News",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-10-31+after:2021-10-01"
1293,Australian Government Department of Health,"Thu, 02 Sep 2021 07:00:00 GMT",2020 Aged Care Workforce Census - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1294,Australian Government Department of Health,"Thu, 09 Sep 2021 07:00:00 GMT",Aged care funding reforms – Introduction - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1295,Australian Government Department of Health,"Fri, 17 Sep 2021 07:00:00 GMT",Aged care workforce leads the nation in vaccination uptake - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1296,Inside Ageing,"Fri, 10 Sep 2021 07:00:00 GMT",Campaign to keep allied health in aged care goes live - Inside Ageing,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1297,Talking Aged Care,"Tue, 07 Sep 2021 07:00:00 GMT",Anonymous reporting tool exposes failures in aged care - Talking Aged Care,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1298,Australian Government Department of Health,"Mon, 20 Sep 2021 07:00:00 GMT","Medical Research Future Fund (MRFF) – Dementia, Ageing and Aged Care Mission Roadmap - Australian Government Department of Health",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1299,Talking Aged Care,"Thu, 23 Sep 2021 07:00:00 GMT","Dementia cases expected to double by 2058, says comprehensive AIHW report - Talking Aged Care",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1300,Australian Government Department of Health,"Mon, 20 Sep 2021 07:00:00 GMT","Medical Research Future Fund (MRFF) – Dementia, Ageing and Aged Care Mission Roadmap and Implementation Plan National Consultation Report - Australian Government Department of Health",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1301,Australian Hospital + Healthcare Bulletin,"Tue, 28 Sep 2021 07:00:00 GMT",Infection control in aged care - Australian Hospital + Healthcare Bulletin,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1302,Australian Government Department of Health,"Mon, 20 Sep 2021 07:00:00 GMT",Dementia in Australia 2021 report released - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1303,The Weekly SOURCE,"Thu, 30 Sep 2021 07:00:00 GMT",RAC National Quality Indicators show increase in pressure injuries and fall in physical restraint - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1304,Australian Government Department of Health,"Mon, 20 Sep 2021 07:00:00 GMT",Dementia in Australia report - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1305,Sydney Morning Herald,"Tue, 07 Sep 2021 07:00:00 GMT",Call to keep aged care assessments with the public health experts - Sydney Morning Herald,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1306,The Guardian Australia,"Mon, 27 Sep 2021 07:00:00 GMT",NSW and Victoria criticised for ‘glaring omission’ of aged care freedoms in reopening plans - The Guardian Australia,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1307,Australian Government Department of Health,"Fri, 17 Sep 2021 07:00:00 GMT",New Board to guide research funding | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1308,Australian Government Department of Health,"Thu, 16 Sep 2021 07:00:00 GMT",$10 million to enhance digital frontline health care | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1309,Talking Aged Care,"Thu, 02 Sep 2021 07:00:00 GMT","Government data shows increase in care staff, sector highlights resourcing constraints - Talking Aged Care",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
1310,Australian Government Department of Health,"Fri, 10 Sep 2021 07:00:00 GMT",A New National Approach on Suicide Prevention | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01"
